rid,eu_name,authorid,sci_name,match_type
3657,Adam Sanborn,A5095601477,Adam Sanborn,exact
1829,Shuang Zhang,A5100321550,Shuang Zhang,exact
1710,Mikko Voutilainen,A5100521004,Mikko Voutilainen,exact
1350,Xin Li,A5100354075,Xin Li,exact
2667,Matthias Althoff,A5044810376,Matthias Althoff,exact
752,Mark Wilson,A5016260719,Mark Wilson,exact
1304,Gabor Szabo,A5105523401,Gábor Szabó,exact
1295,David Holmes,A5104569672,David Holmes,exact
1776,Alexander Schmidt,A5101031173,Alexander Schmidt,exact
3941,Wei Chu,A5101781459,Wei Chu,exact
4232, ,A5087255840,­ ­,exact
4224, ,A5087255840,­ ­,exact
1282, ,A5087255840,­ ­,exact
979, ,A5087255840,­ ­,exact
472,Thomas Thum,A5020543934,Thomas Thum,exact
2588,Stefanie Kroker,A5019135007,Stefanie Kroker,exact
2554,Nikhil Bansal,A5101782211,Nikhil Bansal,exact
2817,Jose Adam,A5030463348,JOSE ADAM,exact
2995,Sebastiano Bernuzzi,A5036798137,Sebastiano Bernuzzi,exact
1287,Dalimil Mazac,A5008517051,Dalimil Mazáč,exact
284,Pleasantine Mill,A5048497534,Pleasantine Mill,exact
3581,Tamás Faragó,A5108659734,Tamás FARAGÓ,exact
132,Jeroen De Ridder,A5004595085,Jeroen de Ridder,exact
2104,Chiara Cappelli,A5081229473,Chiara Cappelli,exact
1192,Beatriz Orosa,A5075099415,Beatriz Orosa,exact
2351,Sebastien Perrier,A5107517547,Sébastien Perrier,exact
2409,Thomas Schneider,A5056753690,Thomas Schneider,exact
1350,Xin Li,A5100353748,Xin Li,exact
1350,Xin Li,A5101922616,Xin Li,exact
3252,Jorge Fernandes,A5110492318,Jorge Fernandes,exact
4144,Iselin Åsedotter Strønen,A5004921925,Iselin Åsedotter Strønen,exact
3658,Giovanni Pezzulo,A5114146313,Giovanni Pezzulo,exact
3561,Marina Lopez Sola,A5072776549,Marina López Solà,exact
3923,Pascal Warnking,A5106675659,Pascal Warnking,exact
1829,Shuang Zhang,A5100321561,Shuang Zhang,exact
1350,Xin Li,A5048650888,Xin Li,exact
2404,Claudio Orlandi,A5035948347,Cláudio Orlandi,exact
1168,Li Tang,A5111854801,Li Tang,exact
3163,Stephen Hansen,A5078311595,Stephen Hansen,exact
3700,David Stifter,A5069712000,David Stifter,exact
4208,Oscar Fernandez-Capetillo Ruiz,A5023478154,Óscar Fernández Capetillo Ruiz,exact
344,Oscar Fernandez-Capetillo Ruiz,A5023478154,Óscar Fernández Capetillo Ruiz,exact
1717,Lorenzo Bianchini,A5013310906,Lorenzo Bianchini,exact
4232, ,A5094746927, ,exact
4224, ,A5094746927, ,exact
1282, ,A5094746927, ,exact
979, ,A5094746927, ,exact
3258,Sarah Eaton,A5041874144,Sarah Eaton,exact
3308,Andrew Futter,A5095529352,Andrew Futter,exact
2285,Xinliang Feng,A5100659481,Xinliang Feng,exact
1350,Xin Li,A5100354094,Xin Li,exact
2807,Andreas Fischer,A5100043953,Andreas Fischer,exact
1904,Amalio Fernandez-Pacheco,A5000953006,Amalio Fernández‐Pacheco,exact
164,Germano Cecere,A5030935900,Germano Cecere,exact
1622,Tong Li,A5019727256,Tong Li,exact
3982,Lucia Raggetti,A5100104366,Lucia Raggetti,exact
2274,David Mills,A5092284675,David Mills,exact
2218,Pedro Leão,A5104927950,Pedro Leão,exact
3276,Markus Wagner,A5106360443,Markus Wagner,exact
1009,Stefanie Muff,A5025165097,Stefanie Muff,exact
1377,Alessio Figalli,A5021329629,Alessio Figalli,exact
3100,Mark Sullivan,A5057612720,Mark Sullivan,exact
1821,Lucio Cerrito,A5114643364,Lucio Cerrito,exact
4034,Leyla Dakhli,A5093606721,Leyla Dakhli,exact
3116,Luca Fornaro,A5000348305,Luca Fornaro,exact
1591,Yu Ogawa,A5114009558,Yu Ogawa,exact
1126,Rolf Kümmerli,A5063472839,Rolf Kümmerli,exact
928,Jaan-Olle Andressoo,A5073441975,Jaan‐Olle Andressoo,exact
2072,Andrew Baldwin,A5042083785,Andrew Baldwin,exact
2669,Francois Andrieu,A5071461121,François Andrieu,exact
3918,Brigitte Le Normand,A5099452684,Brigitte Le Normand,exact
1622,Tong Li,A5101378629,Tong Li,exact
1447,Martin Schiller,A5114249893,Martin Schiller,exact
960,Dan Peer,A5103097324,Dan Peer,exact
298,Kikue Tachibana,A5050361720,Kikuë Tachibana,exact
677,Florian Schmidt,A5020537034,Florian Schmidt,exact
1350,Xin Li,A5108331031,Xin Li,exact
3481,Sander Thomaes,A5069445706,Sander Thomaes,exact
3100,Mark Sullivan,A5064854100,Mark Sullivan,exact
1622,Tong Li,A5004380076,Tong Li,exact
722,Serge Mostowy,A5109480889,Serge Mostowy,exact
1641,Feng Gao,A5091786050,Feng Gao,exact
922,Michele De Palma,A5043563746,Michele De Palma,exact
3661,Anna Franklin,A5012667644,Anna Franklin,exact
1320,Hendrik Weber,A5107831723,Hendrik Weber,exact
1829,Shuang Zhang,A5100321547,Shuang Zhang,exact
529,Ayal Ben-Zvi,A5066671374,Ayal Ben‐Zvi,exact
3795,Uri Gabbay,A5051066034,Uri Gabbay,exact
607,Adam Denes,A5102179772,Ádám Dénes,exact
2029,Jian Cui,A5055433964,JIAN CUI,exact
1355,Gustav Holzegel,A5067019485,Gustav Holzegel,exact
1714,Magdalena Kowalska,A5003831369,Magdalena Kowalska,exact
1495,Hauke Marquardt,A5062735619,Hauke Marquardt,exact
3160,Ulrich Wagner,A5104662087,Ulrich Wagner,exact
1478,Trude Storelvmo,A5025021005,Trude Storelvmo,exact
1332,Maurice Duits,A5074892626,Maurice Duits,exact
3775,Miriam Edlich-Muth,A5034268222,MIRIAM EDLICH-MUTH,exact
1665,Christoph Heyl,A5098988401,Christoph Heyl,exact
1350,Xin Li,A5100353822,Xin Li,exact
1704,Marcello Dalmonte,A5064982000,Marcello Dalmonte,exact
1622,Tong Li,A5112987993,Tong Li,exact
3560,Laura Dugue,A5025502344,Laura Dugué,exact
2632,Fei Ding,A5087685179,Fei Ding,exact
1350,Xin Li,A5114804196,Xin Li,exact
2494,Natasa Przulj,A5107888165,Natasa Przulj,exact
1350,Xin Li,A5100353898,Xin Li,exact
3276,Markus Wagner,A5024259619,Markus Wagner,exact
1350,Xin Li,A5101827628,Xin Li,exact
2589,David Phillips,A5102038693,David Phillips,exact
2570,Anastasia Ailamaki,A5050528177,Anastasia Ailamaki,exact
1350,Xin Li,A5104327365,Xin Li,exact
2998,Akira Endo,A5036791785,Akira Endo,exact
3370,Benjamin Crewe,A5060742517,Benjamin Crewe,exact
3337,Victoria Reyes-García,A5102475730,Victoria Reyes-García,exact
2196,Lars Borchardt,A5071419158,Lars Borchardt,exact
3150,Camille Landais,A5078514269,Camille Landais,exact
3293,Ragnhild Louise Muriaas,A5097050890,Ragnhild Louise Muriaas,exact
1350,Xin Li,A5100353977,Xin Li,exact
1350,Xin Li,A5101763093,Xin Li,exact
2758,Carlos Mota,A5102475865,Carlos Mota,exact
256,Matyas Fendrych,A5069334889,Matyáš Fendrych,exact
3879,Katarzyna Marciniak,A5104902869,Katarzyna Marciniak,exact
2423,Hayley Hung,A5061353073,Hayley Hung,exact
2865,Rachel Evans,A5026217907,Rachel Evans,exact
2937,Avner Rothschild,A5038877770,Avner Rothschild,exact
1714,Magdalena Kowalska,A5056889029,Magdalena Kowalska,exact
1641,Feng Gao,A5062684317,Feng Gao,exact
1602,Xuekun Lu,A5102083766,XueKun Lu,exact
2461,Andrea Arcuri,A5052735480,Andrea Arcuri,exact
3761,Christian Vassallo,A5099153785,Christian Vassallo,exact
2029,Jian Cui,A5115500997,Jian Cui,exact
4054,Guido Alfani,A5100031257,Guido Alfani,exact
215,Petra Hajkova,A5092181770,Petra Hájková,exact
2743,Olga Fink,A5072522688,olga fink,exact
3982,Lucia Raggetti,A5100090085,Lucia Raggetti,exact
3442,David Reimer,A5110876223,David Reimer,exact
1388,Christian Liedtke,A5058697468,Christian Liedtke,exact
3488,Jennifer Gabrys,A5098160093,Jennifer Gabrys,exact
3878,Erik Bähre,A5109593213,Erik Bähre,exact
1303,Anselm Johannes Schmidt-Hieber,A5005367978,Anselm Johannes Schmidt-Hieber,exact
3580,Suzanne Dikker,A5020379911,Suzanne Dikker,exact
2411,Aida Todri-Sanial,A5107161541,Aida Todri-Sanial,exact
3460,Loes Keijsers,A5004997347,Loes Keijsers,exact
3127,Andrew Rhodes,A5066774610,Andrew Rhodes,exact
2778,Ciara Murphy,A5013610851,Cíara Murphy,exact
2719,Sebastian Sager,A5070436541,Sebastian Säger,exact
1641,Feng Gao,A5100766501,Feng Gao,exact
768,Federico Mingozzi,A5104707256,Federico Mingozzi,exact
10,Klara Hlouchova,A5087054502,Klára Hlouchová,exact
1177,Emma Andersson,A5069955293,Emma Andersson,exact
668,Christoph Schneider,A5106592095,Christoph Schneider,exact
1350,Xin Li,A5002624222,Xin Li,exact
3941,Wei Chu,A5102107210,Wei Chu,exact
2813,Wei Cao,A5043881985,Wei Cao,exact
3482,Iñaki Permanyer Ugartemendia,A5013717810,Iñaki Permanyer Ugartemendia,exact
1637,Christian Müller,A5096641496,Christian Müller,exact
283,Patrick Müller,A5115655817,Patrick Müller,exact
3656,Bahador Bahrami,A5109397163,Bahador Bahrami,exact
1368,Yoel Shkolnisky,A5037804006,Yoel Shkolnisky,exact
2454,Andrea Vedaldi,A5060511349,Andrea Vedaldi,exact
1295,David Holmes,A5110006838,David Holmes,exact
2813,Wei Cao,A5102452927,Wei Cao,exact
2611,Klas Tybrandt,A5059108681,Klas Tybrandt,exact
1168,Li Tang,A5103064275,Li Tang,exact
405,Jorge Alegre-Cebollada,A5113466977,Jorge Alegre Cebollada,exact
3400,Laura Taylor,A5101193579,Laura Taylor,exact
3093,Marta Volonteri,A5087752642,Marta Volonteri,exact
1467,Mustafa Yucel,A5012591223,Mustafa YÜCEL,exact
143,James Hackett,A5010730308,James Hackett,exact
2752,Corentin Coulais,A5034935548,Corentin Coulais,exact
2396,Gerhard Neumann,A5115024575,Gerhard Neumann,exact
3549,Tobias Hauser,A5072259009,Tobias Hauser,exact
1028,Mathieu Groussin,A5071442804,Mathieu Groussin,exact
1304,Gabor Szabo,A5107440055,Gábor Szabó,exact
2734,Chun Huang,A5067895502,Chun Huang,exact
2509,Aleksandar Nanevski,A5026624853,Aleksandar Nanevski,exact
3977,Adrian Wüthrich,A5007942422,Adrian Wüthrich,exact
1350,Xin Li,A5049793899,Xin Li,exact
1399,Daniel Kral,A5043701846,Daniel Kral,exact
1350,Xin Li,A5100784441,Xin Li,exact
1872,Ariel Amir,A5080479523,Ariel Amir,exact
1452,Jia Chen,A5076670433,Jia Chen,exact
3011,Sebastiano Cantalupo,A5065902238,Sebastiano Cantalupo,exact
1350,Xin Li,A5101717612,Xin Li,exact
418,Matthew Campbell,A5062873338,Matthew Campbell,exact
2414,Maud Marchal,A5049717957,Maud Marchal,exact
1350,Xin Li,A5100353752,Xin Li,exact
586,Rochelle Ackerley,A5070517669,Rochelle Ackerley,exact
1668,Tim Schröder,A5016668910,Tim Schröder,exact
849,Alexander Pietras,A5043770726,Alexander Pietras,exact
3056,Avishay Gal-Yam,A5107219249,Avishay Gal-Yam,exact
2054,Massimiliano Bonomi,A5056483461,Massimiliano Bonomi,exact
4046,Maria Fusaro,A5010403167,Maria Fusaro,exact
1168,Li Tang,A5105097829,Li Tang,exact
1350,Xin Li,A5100658181,Xin Li,exact
517,Yarden Cohen,A5061033569,Yarden Cohen,exact
2554,Nikhil Bansal,A5008689083,Nikhil Bansal,exact
2860,Dorota Koziej,A5059231791,Dorota Koziej,exact
1078,Lena Wilfert,A5003534307,Lena Wilfert,exact
94,Nils Wiedemann,A5068752218,Nils Wiedemann,exact
1637,Christian Müller,A5102039603,Christian Müller,exact
1350,Xin Li,A5100353747,Xin Li,exact
3109,Luis Aguiar,A5043717166,Luis Aguiar,exact
1326,Raphaël Beuzart-Plessis,A5013666885,Raphaël Beuzart-Plessis,exact
1350,Xin Li,A5100353957,Xin Li,exact
987,Ricardo Araújo,A5108715931,Ricardo Aráujo,exact
2413,Zvika Brakerski,A5029785894,Zvika Brakerski,exact
3558,Alexandra Woolgar,A5062680873,Alexandra Woolgar,exact
3239,Frederik Dhondt,A5097793389,Frederik Dhondt,exact
2517,Albrecht Schmidt,A5104519356,Albrecht Schmidt,exact
2813,Wei Cao,A5101507951,Wei Cao,exact
1291,Alexandra Carpentier,A5021658783,Alexandra Carpentier,exact
2271,Benjamin Abécassis,A5041371528,Benjamin Abécassis,exact
1369,Laszlo Szekelyhidi,A5077855474,László Székelyhidi,exact
4237,Pablo Pelegrin Vivancos,A5071703997,Pablo Pelegrin Vivancos,exact
677,Florian Schmidt,A5017940855,Florian Schmidt,exact
760,Pablo Pelegrin Vivancos,A5071703997,Pablo Pelegrin Vivancos,exact
3042,Kevin Heng,A5104907694,Kevin Heng,exact
1972,Ralf Seidel,A5092822571,Ralf Seidel,exact
2464,Jian-Jia Chen,A5113734562,Jian-Jia Chen,exact
2640,Barbara Mazzolai,A5078241160,Barbara Mazzolai,exact
607,Adam Denes,A5102949010,Ádám Dénes,exact
2648,Stefan Witte,A5111941670,Stefan Witte,exact
2048,Stefan Weber,A5093393324,Stefan Weber,exact
2206,Anis Tlili,A5031284484,Anis Tlili,exact
2675,Heinz Koeppl,A5112930854,Heinz Koeppl,exact
1860,Christian Schneider,A5101476328,Christian Schneider,exact
2998,Akira Endo,A5101722487,Akira Endô,exact
2583,Serhat Tozburun,A5078272078,Serhat Tozburun,exact
3768,Susana Viegas,A5094215884,Susana Viegas,exact
1388,Christian Liedtke,A5102713593,Christian Liedtke,exact
3423,Radhika Gupta,A5101697914,Radhika Gupta,exact
135,Lynn Vanhaecke,A5012795571,Lynn Vanhaecke,exact
1634,Matthew Baker,A5052965343,Matthew Baker,exact
1637,Christian Müller,A5006321488,Christian Müller,exact
2193,Jesús Campos,A5067355172,Jesus Campos,exact
1525,Thorsten Mauritsen,A5000717001,Thorsten Mauritsen,exact
1350,Xin Li,A5100353978,Xin Li,exact
3879,Katarzyna Marciniak,A5013780736,Katarzyna Marciniak,exact
2218,Pedro Leão,A5101486600,Pedro Leão,exact
2148,Erwin Reisner,A5094391652,Erwin Reisner,exact
137,Minna Kaikkonen-Määttä,A5015361259,Minna Kaikkonen-Määttä,exact
2813,Wei Cao,A5052407661,Wei Cao,exact
2782,Richard Stevens,A5101658395,Richard Stevens,exact
1350,Xin Li,A5053546014,Xin Li,exact
2318,Michal Otyepka,A5041529029,Michal Otyepka,exact
3103,Saleem Bahaj,A5024894168,Saleem Bahaj,exact
1771,Mariana Grana,A5013959907,Mariana Graña,exact
542,Marion Silies,A5027898696,Marion Silies,exact
3668,Catarina Dutilh Novaes,A5080991220,Catarina Dutilh-Novaes,exact
3911,Maria Nowak,A5102135032,Maria Nowak,exact
1304,Gabor Szabo,A5101739808,Gábor Szabó,exact
3642,Markus Siegel,A5076128211,Markus Siegel,exact
3428,Anna Harris,A5093036189,Anna Harris,exact
1168,Li Tang,A5108941252,Li Tang,exact
2268,Franziska Schönebeck,A5113452257,Franziska Schönebeck,exact
1470,Alexander Robinson,A5103715249,Alexander Robinson,exact
3152,Eduardo Perez,A5096318394,Eduardo Perez,exact
2409,Thomas Schneider,A5101218430,Thomas Schneider,exact
2188,Fernanda Duarte,A5101917839,Fernanda Duarte,exact
1622,Tong Li,A5100359071,Tong Li,exact
2798,Sara Bagherifard,A5055138043,Sara Bagherifard,exact
1350,Xin Li,A5100353805,Xin Li,exact
101,Vincenzo Costanzo,A5056633333,Vincenzo Costanzo,exact
3462,Ana Cristina Santos,A5103757929,Ana Cristina Santos,exact
2768,Michele Conti,A5103336559,Michele Conti,exact
1300,Guido De Philippis,A5042945562,Guido De Philippis,exact
1350,Xin Li,A5100353842,Xin Li,exact
3550,John Mansfield,A5036281306,John Mansfield,exact
412,Claudia Lengerke,A5088208446,Claudia Lengerke,exact
3960,Carlos Tornero,A5103222387,Carlos Tornero,exact
3423,Radhika Gupta,A5011225871,RADHIKA GUPTA,exact
1392,Peter Keevash,A5093875956,Peter Keevash,exact
3883,Nandini Das,A5100856262,Nandini Das,exact
2537,Josef Urban,A5101190623,Josef Urban,exact
3843,Winfried Rudolf,A5048113968,Winfried Rudolf,exact
1350,Xin Li,A5100353755,Xin Li,exact
3956,Giedre Motuzaite Matuzeviciute,A5112644346,Giedrė Motuzaitė-Matuzevičiūtė,exact
4232, ,A5024069715,— —,exact
4224, ,A5024069715,— —,exact
1282, ,A5024069715,— —,exact
979, ,A5024069715,— —,exact
4024,Yuliana Boycheva,A5082881473,Yuliana BOYCHEVA,exact
2029,Jian Cui,A5113551077,Jian Cui,exact
1149,Csaba Pal,A5105597245,Csaba Pál,exact
2346,Sven Schneider,A5067320993,Sven Schneider,exact
535,Hiroshi Ito,A5101781180,Hiroshi Ito,exact
1060,Daniel Montoya,A5056274244,Daniel Montoya,exact
484,Paolo Salomoni,A5108098791,Paolo Salomoni,exact
2462,Krishnendu Chatterjee,A5081390872,Krishnendu Chatterjee,exact
1350,Xin Li,A5100353790,Xin Li,exact
1776,Alexander Schmidt,A5101598681,Alexander Schmidt,exact
418,Matthew Campbell,A5098340462,Matthew Campbell,exact
668,Christoph Schneider,A5012597781,Christoph Schneider,exact
1350,Xin Li,A5100353808,Xin Li,exact
3832,Massimo Leone,A5104408242,Massimo Leone,exact
1350,Xin Li,A5101601525,Xin Li,exact
1641,Feng Gao,A5086293251,Feng Gao,exact
3767,Hubert Feiglstorfer,A5068769793,Hubert Feiglstorfer,exact
4155,Minh Nguyen,A5015321553,Minh Nguyen,exact
123,Aniek Janssen,A5006896191,Aniek Janssen,exact
744,Adrian Liston,A5076809052,Adrian Liston,exact
1860,Christian Schneider,A5090472051,Christian Schneider,exact
3717,Natalie Sebanz,A5078474815,Natalie Sebanz,exact
1350,Xin Li,A5100354036,Xin Li,exact
1350,Xin Li,A5101852973,Xin Li,exact
3549,Tobias Hauser,A5102457767,Tobias Hauser,exact
4022,Claire Zalc,A5104844081,Claire Zalc,exact
1350,Xin Li,A5106647117,Xin Li,exact
1919,Francesco Cardarelli,A5051163331,Francesco Cardarelli,exact
943,Weimin Ye,A5100601148,Weimin Ye,exact
1641,Feng Gao,A5101796127,Feng Gao,exact
968,Simon Méndez-Ferrer,A5006520748,Simón Méndez‐Ferrer,exact
3668,Catarina Dutilh Novaes,A5026914322,Catarina Dutilh Novaes,exact
3732,Suganya Anandakichenin,A5104556263,Suganya Anandakichenin,exact
2935,Timon Rabczuk,A5112866070,Timon Rabczuk,exact
387,Carmine Settembre,A5056795266,Carmine Settembre,exact
3298,Anne Rasmussen,A5005790572,Anne Rasmussen,exact
535,Hiroshi Ito,A5107596276,Hiroshi Ito,exact
941,Henrik Zetterberg,A5111354912,Henrik Zetterberg,exact
1350,Xin Li,A5101411469,Xin Li,exact
1860,Christian Schneider,A5104836376,Christian Schneider,exact
1448,Andreas Nilsson,A5003618535,Andreas Nilsson,exact
1185,Guillaume Lobet,A5101139271,Guillaume Lobet,exact
3879,Katarzyna Marciniak,A5043816761,Katarzyna Marciniak,exact
3330,Colin Mcfarlane,A5025397186,Colin McFarlane,exact
3171,Martin Weidner,A5017693750,Martin Weidner,exact
2109,Francesco Ricci,A5102641997,Francesco Ricci,exact
674,Géraldine Laloux,A5007876625,Géraldine Laloux,exact
3090,Alexander Westphal,A5036501297,Alexander Westphal,exact
2048,Stefan Weber,A5103075618,Stefan Weber,exact
4155,Minh Nguyen,A5101432921,Minh Nguyen,exact
822,Valentina Bollati,A5007836073,Valentina Bollati,exact
2632,Fei Ding,A5026405372,Fei Ding,exact
3308,Andrew Futter,A5094813930,Andrew Futter,exact
3910,Béla Vilmos Mihalik,A5095866453,Béla Vilmos Mihalik,exact
1641,Feng Gao,A5101717015,Feng Gao,exact
1350,Xin Li,A5100354068,Xin Li,exact
1803,Antonin Vacheret,A5106300439,Antonin Vacheret,exact
1641,Feng Gao,A5100729282,Feng Gao,exact
335,James Turner,A5112730778,James Turner,exact
1089,Thomas Richards,A5099650685,Thomas Richards,exact
1769,Nicola Neri,A5109772363,Nicola Neri,exact
1641,Feng Gao,A5101697249,Feng Gao,exact
2757,Alessio Gizzi,A5052485696,Alessio Gizzi,exact
1177,Emma Andersson,A5105337123,Emma Andersson,exact
1633,Yana Vaynzof,A5088452379,Yana Vaynzof,exact
4148,Rune Steenberg Reyhé,A5029394500,Rune Steenberg Reyhe,exact
572,Pascale Bomont,A5108106520,Pascale Bomont,exact
1079,Rita Covas,A5008198078,Rita Covas,exact
2274,David Mills,A5110234538,David Mills,exact
1350,Xin Li,A5100650932,Xin Li,exact
706,Georgios Chamilos,A5022276450,Georgios Chamilos,exact
1416,Donato Giovannelli,A5089320122,Donato Giovannelli,exact
1591,Yu Ogawa,A5062856177,Yu Ogawa,exact
213,Petr Svoboda,A5007136240,Petr Svoboda,exact
2141,Leo Gross,A5104950893,Leo Gross,exact
540,David Owald,A5044882991,David Owald,exact
668,Christoph Schneider,A5003438110,Christoph Schneider,exact
2603,Oliver Höhn,A5053475793,Oliver Höhn,exact
3118,Yves Le Yaouanq,A5106490967,Yves Le Yaouanq,exact
3902,Phil Glauberman,A5079749199,Phil Glauberman,exact
1042,Violaine Llaurens,A5081229664,Violaine Llaurens,exact
1461,Jose Alberto Padron Navarta,A5006433996,José Alberto Padrón‐Navarta,exact
3139,Sandro Shelegia,A5004424082,Sandro Shelegia,exact
3998,Tara Andrews,A5067091116,Tara Andrews,exact
1350,Xin Li,A5021528225,Xin Li,exact
1943,Stephanie Reich,A5069878367,Stephanie Reich,exact
2906,Lucia Nicola,A5007858077,Lucía Nicola,exact
1776,Alexander Schmidt,A5101030700,Alexander Schmidt,exact
822,Valentina Bollati,A5070371174,valentina bollati,exact
3836,Alena Rettová,A5034997266,Alena Rettová,exact
2409,Thomas Schneider,A5099583272,Thomas Schneider,exact
2329,Jörg Hartig,A5076752181,Jörg Hartig,exact
1390,Sofia Olhede,A5094544762,Sofia Olhede,exact
3802,Anna Papaeti,A5051209881,Anna Papaeti,exact
2106,Laura Fumagalli,A5028168989,LAURA FUMAGALLI,exact
805,Sebastian Kobold,A5050281853,Sebastian Kobold,exact
2277,Rafal Klajn,A5050537578,Rafal Klajn,exact
1350,Xin Li,A5007530639,Xin Li,exact
1943,Stephanie Reich,A5112821775,Stéphanie Reich,exact
1609,Samuel Jones,A5097851904,Samuel Jones,exact
3661,Anna Franklin,A5103382405,Anna Franklin,exact
1350,Xin Li,A5100354058,Xin Li,exact
2272,Nuno Silva,A5079026177,Nuno Silva,exact
1350,Xin Li,A5100353965,Xin Li,exact
3224,Michael Becher,A5103102088,Michael Becher,exact
1634,Matthew Baker,A5110031322,Matthew Baker,exact
1350,Xin Li,A5115675321,Xin Li,exact
3791,Timo Mueller,A5078186579,Timo Mueller,exact
397,Timo Mueller,A5078186579,Timo Mueller,exact
1829,Shuang Zhang,A5062828291,Shuang Zhang,exact
2409,Thomas Schneider,A5112559139,Thomas Schneider,exact
2224,Thomas Hermans,A5102390455,Thomas Hermans,exact
1637,Christian Müller,A5096828155,Christian Müller,exact
3817,Valentina Arena,A5056836525,Valentina Arena,exact
510,Alex Cayco Gajic,A5017881714,Alex Cayco-Gajic,exact
1622,Tong Li,A5114321273,Tong Li,exact
1635,Magnus Jonsson,A5007951256,Magnus Jonsson,exact
804,Thomas Grünewald,A5099367669,Thomas Grünewald,exact
3545,Melinda Mills,A5103923702,Melinda Mills,exact
943,Weimin Ye,A5086536758,Weimin Ye,exact
3160,Ulrich Wagner,A5103574955,Ulrich Wagner,exact
3879,Katarzyna Marciniak,A5100814314,Katarzyna Marciniak,exact
2141,Leo Gross,A5088656885,Leo Gross,exact
3492,Limor Shifman,A5044191299,Limor Shifman,exact
1224,Ivan Matic,A5101490265,Ivan Matić,exact
4194,Wilhelm Auwärter,A5061547657,Wilhelm Auwarter,exact
2179,Wilhelm Auwärter,A5061547657,Wilhelm Auwarter,exact
703,Amy Buck,A5063045952,Amy Buck,exact
1350,Xin Li,A5015004590,Xin Li,exact
3818,Johanna Pink,A5099270289,Johanna Pink,exact
