row_id,code,institution,host_openalex_id,matched_name
1140,FT140101104,Swinburne University of Technology,I57093077,Swinburne University of Technology
1141,FT140100227,The University of Melbourne,I165779595,The University of Melbourne
1142,FT140100730,The University of Queensland,I165143802,The University of Queensland
1143,FT140100393,The University of Melbourne,I165779595,The University of Melbourne
1144,FT140100952,The University of Queensland,I165143802,The University of Queensland
1145,FT140100872,The University of Adelaide,I5681781,The University of Adelaide
1146,FT140100907,The University of Queensland,I165143802,The University of Queensland
1147,FT140101266,The University of Sydney,I129604602,The University of Sydney
1148,FT140101229,Queensland University of Technology,I160993911,Queensland University of Technology
1149,FT140101303,The University of Adelaide,I5681781,The University of Adelaide
1150,FT140100757,The University of Adelaide,I5681781,The University of Adelaide
1151,FT140100067,The Australian National University,I118347636,(manual)
1152,FT140100130,The University of Sydney,I129604602,The University of Sydney
1153,FT140100498,The University of Queensland,I165143802,The University of Queensland
1154,FT140100384,University of Wollongong,I204824540,University of Wollongong
1155,FT140101062,Monash University,I56590836,Monash University
1156,FT140100222,The University of Melbourne,I165779595,The University of Melbourne
1157,FT140100629,The University of Melbourne,I165779595,The University of Melbourne
1158,FT140100964,The University of Melbourne,I165779595,The University of Melbourne
1159,FT140101126,The Australian National University,I118347636,(manual)
1160,FT140100825,The University of Adelaide,I5681781,The University of Adelaide
1161,FT140101216,Queensland University of Technology,I160993911,Queensland University of Technology
1162,FT140100295,The University of Sydney,I129604602,The University of Sydney
1163,FT140101202,The Australian National University,I118347636,(manual)
1164,FT140100286,University of Wollongong,I204824540,University of Wollongong
1165,FT140100527,The University of Melbourne,I165779595,The University of Melbourne
1166,FT140100796,The University of Queensland,I165143802,The University of Queensland
1167,FT140100843,The Australian National University,I118347636,(manual)
1168,FT140100003,Swinburne University of Technology,I57093077,Swinburne University of Technology
1169,FT140100085,Australian Catholic University,I86695891,Australian Catholic University
1170,FT140100219,The University of Newcastle,I78757542,(manual)
1171,FT140100190,The University of Melbourne,I165779595,The University of Melbourne
1172,FT140100933,Swinburne University of Technology,I57093077,Swinburne University of Technology
1173,FT140100670,The University of Adelaide,I5681781,The University of Adelaide
1174,FT140100115,The University of New South Wales,I31746571,(manual)
1175,FT140100554,The Australian National University,I118347636,(manual)
1176,FT140100221,Macquarie University,I99043593,Macquarie University
1177,FT140100398,The University of New South Wales,I31746571,(manual)
1178,FT140100849,The University of Western Australia,I177877127,The University of Western Australia
1179,FT140100321,The University of Western Australia,I177877127,The University of Western Australia
1180,FT140101260,The Australian National University,I118347636,(manual)
1181,FT140101100,The University of Melbourne,I165779595,The University of Melbourne
1182,FT140100686,The University of Newcastle,I78757542,(manual)
1183,FT140101213,The Australian National University,I118347636,(manual)
1184,FT140100131,Deakin University,I149704539,Deakin University
1185,FT140100278,The University of Melbourne,I165779595,The University of Melbourne
1186,FT140100207,The University of New South Wales,I31746571,(manual)
1187,FT140101166,The University of New South Wales,I31746571,(manual)
1188,FT140100197,The University of New South Wales,I31746571,(manual)
1189,FT140100726,The University of Queensland,I165143802,The University of Queensland
1190,FT140100103,The University of Western Australia,I177877127,The University of Western Australia
1191,FT140100807,The University of Melbourne,I165779595,The University of Melbourne
1192,FT130100511,The University of New South Wales,I31746571,(manual)
1193,FT130100326,The University of Melbourne,I165779595,The University of Melbourne
1194,FT130100303,The University of Melbourne,I165779595,The University of Melbourne
1195,FT130100612,Monash University,I56590836,Monash University
1196,FT130101319,James Cook University,I86467917,James Cook University
1197,FT130101219,Swinburne University of Technology,I57093077,Swinburne University of Technology
1198,FT130100697,The Australian National University,I118347636,(manual)
1199,FT130101159,The University of New South Wales,I31746571,(manual)
1200,FT130100334,Macquarie University,I99043593,Macquarie University
1201,FT130101086,The University of Queensland,I165143802,The University of Queensland
1202,FT130100038,The University of New South Wales,I31746571,(manual)
1203,FT130100572,The University of New South Wales,I31746571,(manual)
1204,FT130100518,Queensland Institute of Medical Research,I217937681,QIMR Berghofer Medical Research Institute
1205,FT130100098,The University of Melbourne,I165779595,The University of Melbourne
1206,FT130100141,The Australian National University,I118347636,(manual)
1207,FT130101902,Queensland Institute of Medical Research,I217937681,QIMR Berghofer Medical Research Institute
1208,FT130100654,RMIT University,I82951845,RMIT University
1209,FT130100781,The Australian National University,I118347636,(manual)
1210,FT130100092,The University of New South Wales,I31746571,(manual)
1211,FT130101713,The University of Western Australia,I177877127,The University of Western Australia
1212,FT130101744,The University of Sydney,I129604602,The University of Sydney
1213,FT130101453,Monash University,I56590836,Monash University
1214,FT130100484,The University of Adelaide,I5681781,The University of Adelaide
1215,FT130100692,University of Tasmania,I129801699,University of Tasmania
1216,FT130100525,The University of Adelaide,I5681781,The University of Adelaide
1217,FT130101430,Western Sydney University,I63525965,Western Sydney University
1218,FT130100809,The University of Melbourne,I165779595,The University of Melbourne
1219,FT130100142,Macquarie University,I99043593,Macquarie University
1220,FT130100942,The University of Queensland,I165143802,The University of Queensland
1221,FT130101875,Queensland Institute of Medical Research,I217937681,QIMR Berghofer Medical Research Institute
1222,FT130100950,The University of Melbourne,I165779595,The University of Melbourne
1223,FT130100514,University of Wollongong,I204824540,University of Wollongong
1224,FT130101346,The University of Sydney,I129604602,The University of Sydney
1225,FT130100580,La Trobe University,I196829312,La Trobe University
1226,FT130100033,Curtin University,I205640436,Curtin University
1227,FT130101733,The University of Western Australia,I177877127,The University of Western Australia
1228,FT130100041,The University of Western Australia,I177877127,The University of Western Australia
1229,FT130100346,Macquarie University,I99043593,Macquarie University
1230,FT130100195,The University of Adelaide,I5681781,The University of Adelaide
1231,FT130100202,University of Technology Sydney,I114017466,University of Technology Sydney
1232,FT130101068,Flinders University,I169541294,Flinders University
1233,FT130100490,The University of New South Wales,I31746571,(manual)
1234,FT130101941,The University of New South Wales,I31746571,(manual)
1235,FT130101165,The University of Melbourne,I165779595,The University of Melbourne
1236,FT130100672,RMIT University,I82951845,RMIT University
1237,FT130100148,Queensland University of Technology,I160993911,Queensland University of Technology
1238,FT130101349,La Trobe University,I196829312,La Trobe University
1239,FT130101718,Macquarie University,I99043593,Macquarie University
1240,FT130100748,The University of Adelaide,I5681781,The University of Adelaide
1241,FT130101444,The University of Melbourne,I165779595,The University of Melbourne
1242,FT130100464,Monash University,I56590836,Monash University
1243,FT130100960,Macquarie University,I99043593,Macquarie University
1244,FT130100150,The University of Sydney,I129604602,The University of Sydney
1245,FT130100268,The University of New South Wales,I31746571,(manual)
1246,FT130101201,Swinburne University of Technology,I57093077,Swinburne University of Technology
1247,FT130100506,Monash University,I56590836,Monash University
1248,FT130100177,The University of New South Wales,I31746571,(manual)
1249,FT130101677,Macquarie University,I99043593,Macquarie University
1250,FT130100625,The University of Queensland,I165143802,The University of Queensland
1251,FT130100703,Queensland University of Technology,I160993911,Queensland University of Technology
1252,FT130100430,Monash University,I56590836,Monash University
1253,FT130100532,University of Wollongong,I204824540,University of Wollongong
1254,FT130101003,University of South Australia,I170239107,University of South Australia
1255,FT130100968,Monash University,I56590836,Monash University
1256,FT130100708,The Walter and Eliza Hall Institute of Medical Research,I196021976,(manual)
1257,FT130100505,James Cook University,I86467917,James Cook University
1258,FT130100161,The University of Queensland,I165143802,The University of Queensland
1259,FT130100235,The Australian National University,I118347636,(manual)
1260,FT130100541,The Walter and Eliza Hall Institute of Medical Research,I196021976,(manual)
1261,FT130101394,The University of Melbourne,I165779595,The University of Melbourne
1262,FT130101495,The Australian National University,I118347636,(manual)
1263,FT130100838,Monash University,I56590836,Monash University
1264,FT130100607,The Australian National University,I118347636,(manual)
1265,FT130100744,Monash University,I56590836,Monash University
1266,FT130101767,The University of Western Australia,I177877127,The University of Western Australia
1267,FT130100472,Griffith University,I11701301,Griffith University
1268,FT130100916,The Australian National University,I118347636,(manual)
1269,FT130100138,The University of Queensland,I165143802,The University of Queensland
1270,FT130100545,Monash University,I56590836,Monash University
1271,FT130101329,The University of Adelaide,I5681781,The University of Adelaide
1272,FT130100709,The University of Adelaide,I5681781,The University of Adelaide
1273,FT130100057,Deakin University,I149704539,Deakin University
1274,FT130100604,The University of Western Australia,I177877127,The University of Western Australia
1275,FT130100087,Flinders University,I169541294,Flinders University
1276,FT130100100,Monash University,I56590836,Monash University
1277,FT130101115,Western Sydney University,I63525965,Western Sydney University
1278,FT130100254,The University of Adelaide,I5681781,The University of Adelaide
1279,FT130100012,Monash University,I56590836,Monash University
1280,FT130100858,The University of New South Wales,I31746571,(manual)
1281,FT130101004,The University of Adelaide,I5681781,The University of Adelaide
1282,FT130101965,The University of Adelaide,I5681781,The University of Adelaide
1283,FT130100415,The University of Sydney,I129604602,The University of Sydney
1284,FT130100132,Griffith University,I11701301,Griffith University
1285,FT130100821,La Trobe University,I196829312,La Trobe University
1286,FT130100828,The University of New South Wales,I31746571,(manual)
1287,FT130101532,University of Tasmania,I129801699,University of Tasmania
1288,FT130100879,Griffith University,I11701301,Griffith University
1289,FT130101708,The University of Western Australia,I177877127,The University of Western Australia
1290,FT130100972,Swinburne University of Technology,I57093077,Swinburne University of Technology
1291,FT130101417,Queensland Institute of Medical Research,I217937681,QIMR Berghofer Medical Research Institute
1292,FT130100543,The University of Newcastle,I78757542,(manual)
1293,FT130101715,Flinders University,I169541294,Flinders University
1294,FT130100361,The University of Queensland,I165143802,The University of Queensland
1295,FT130100380,Deakin University,I149704539,Deakin University
1296,FT130101220,Macquarie University,I99043593,Macquarie University
1297,FT130100097,The University of Sydney,I129604602,The University of Sydney
1298,FT130101253,Macquarie University,I99043593,Macquarie University
1299,FT130101337,Queensland University of Technology,I160993911,Queensland University of Technology
1300,FT130100637,Deakin University,I149704539,Deakin University
1301,FT130100037,University of Tasmania,I129801699,University of Tasmania
1302,FT130100589,Monash University,I56590836,Monash University
1303,FT130101102,Monash University,I56590836,Monash University
1304,FT130100466,The University of Sydney,I129604602,The University of Sydney
1305,FT130100043,The Australian National University,I118347636,(manual)
1306,FT130101530,The University of Queensland,I165143802,The University of Queensland
1307,FT130100655,The University of New South Wales,I31746571,(manual)
1308,FT130100463,Curtin University,I205640436,Curtin University
1309,FT130100175,The University of Melbourne,I165779595,The University of Melbourne
1310,FT130100101,University of Tasmania,I129801699,University of Tasmania
1311,FT130101304,The University of Melbourne,I165779595,The University of Melbourne
1312,FT130101488,Monash University,I56590836,Monash University
1313,FT130100815,Swinburne University of Technology,I57093077,Swinburne University of Technology
1314,FT130101648,Flinders University,I169541294,Flinders University
1315,FT130100957,The University of Melbourne,I165779595,The University of Melbourne
1316,FT130100218,University of Technology Sydney,I114017466,University of Technology Sydney
1317,FT130100884,La Trobe University,I196829312,La Trobe University
1318,FT130100211,The University of Melbourne,I165779595,The University of Melbourne
1319,FT130100096,The University of New South Wales,I31746571,(manual)
1320,FT130101570,The University of Sydney,I129604602,The University of Sydney
1321,FT130100215,The University of Melbourne,I165779595,The University of Melbourne
1322,FT130100274,The University of Queensland,I165143802,The University of Queensland
1323,FT130101107,La Trobe University,I196829312,La Trobe University
1324,FT130100671,La Trobe University,I196829312,La Trobe University
1325,FT130100405,The University of Queensland,I165143802,The University of Queensland
1326,FT130101729,Garvan Institute of Medical Research,I136750679,Garvan Institute of Medical Research
1327,FT130100076,Swinburne University of Technology,I57093077,Swinburne University of Technology
1328,FT130100481,The University of Newcastle,I78757542,(manual)
1329,FT130101524,The Australian National University,I118347636,(manual)
1330,FT130101302,The University of New South Wales,I31746571,(manual)
1331,FT130100204,The University of Melbourne,I165779595,The University of Melbourne
1332,FT130101442,The University of Queensland,I165143802,The University of Queensland
1333,FT130101709,The University of Queensland,I165143802,The University of Queensland
1334,FT130100018,The University of Adelaide,I5681781,The University of Adelaide
1335,FT130101332,The University of Sydney,I129604602,The University of Sydney
1336,FT130101280,Deakin University,I149704539,Deakin University
1337,FT130101702,The University of Queensland,I165143802,The University of Queensland
1338,FT130100540,Monash University,I56590836,Monash University
1339,FT130100166,The Walter and Eliza Hall Institute of Medical Research,I196021976,(manual)
1340,FT130101282,The University of Queensland,I165143802,The University of Queensland
1341,FT130100338,The University of Melbourne,I165779595,The University of Melbourne
1342,FT130100345,Commonwealth Scientific and Industrial Research Organisation,I1292875679,Commonwealth Scientific and Industrial Research Organisation
1343,FT130100818,La Trobe University,I196829312,La Trobe University
1344,FT130101122,Macfarlane Burnet Institute for Medical Research and Public Health Ltd.,I145902186,(manual)
1345,FT130101215,The University of Queensland,I165143802,The University of Queensland
1346,FT130101338,The University of Western Australia,I177877127,The University of Western Australia
1347,FT130100112,The University of Western Australia,I177877127,The University of Western Australia
1348,FT130101599,The University of Melbourne,I165779595,The University of Melbourne
1349,FT130100146,The University of Melbourne,I165779595,The University of Melbourne
1350,FT130101177,The University of Melbourne,I165779595,The University of Melbourne
1351,FT130100103,The University of Melbourne,I165779595,The University of Melbourne
1352,FT130100988,St Vincent's Institute of Medical Research,I77826658,(manual)
1353,FT130100070,The University of Western Australia,I177877127,The University of Western Australia
1354,FT130100412,The University of Melbourne,I165779595,The University of Melbourne
1355,FT130100738,The University of Queensland,I165143802,The University of Queensland
1356,FT130100329,The Australian National University,I118347636,(manual)
1357,FT130101330,Griffith University,I11701301,Griffith University
1358,FT130101289,The University of Newcastle,I78757542,(manual)
1359,FT130100391,Swinburne University of Technology,I57093077,Swinburne University of Technology
1360,FT130101355,The Australian National University,I118347636,(manual)
1361,FT130101457,The University of Sydney,I129604602,The University of Sydney
1362,FT130100197,The University of Melbourne,I165779595,The University of Melbourne
1363,FT130101593,The University of Melbourne,I165779595,The University of Melbourne
1364,FT130100746,University of Technology Sydney,I114017466,University of Technology Sydney
1365,FT130100149,The University of Western Australia,I177877127,The University of Western Australia
1366,FT130100123,The University of Western Australia,I177877127,The University of Western Australia
1367,FT130101797,La Trobe University,I196829312,La Trobe University
1368,FT130100778,University of Wollongong,I204824540,University of Wollongong
1369,FT130100214,The University of New South Wales,I31746571,(manual)
1370,FT130100650,Monash University,I56590836,Monash University
1371,FT130100801,The University of Melbourne,I165779595,The University of Melbourne
1372,FT130101105,The University of Melbourne,I165779595,The University of Melbourne
1373,FT130101768,La Trobe University,I196829312,La Trobe University
1374,FT130100384,The University of Queensland,I165143802,The University of Queensland
1375,FT130100034,Monash University,I56590836,Monash University
1376,FT130100517,University of Technology Sydney,I114017466,University of Technology Sydney
1377,FT130100605,The University of Queensland,I165143802,The University of Queensland
1378,FT130101040,Griffith University,I11701301,Griffith University
1379,FT130100510,Commonwealth Scientific and Industrial Research Organisation,I1292875679,Commonwealth Scientific and Industrial Research Organisation
1380,FT130100890,The University of Queensland,I165143802,The University of Queensland
1381,FT130100500,The University of Melbourne,I165779595,The University of Melbourne
1382,FT130100659,The University of Queensland,I165143802,The University of Queensland
1383,FT130101254,University of South Australia,I170239107,University of South Australia
1384,FT130101148,Deakin University,I149704539,Deakin University
1385,FT130100416,The University of Melbourne,I165779595,The University of Melbourne
1386,FT130101094,Swinburne University of Technology,I57093077,Swinburne University of Technology
1387,FT130101145,Griffith University,I11701301,Griffith University
1388,FT130101688,The University of Western Australia,I177877127,The University of Western Australia
1389,FT130101225,RMIT University,I82951845,RMIT University
1390,FT130101493,Monash University,I56590836,Monash University
1391,FT130101728,Flinders University,I169541294,Flinders University
1392,FT130101564,The University of Sydney,I129604602,The University of Sydney
1393,FT120100731,Queensland University of Technology,I160993911,Queensland University of Technology
1394,FT120100048,University of Tasmania,I129801699,University of Tasmania
1395,FT120100262,The University of Western Australia,I177877127,The University of Western Australia
1396,FT120100067,Monash University,I56590836,Monash University
1397,FT120100407,The University of Melbourne,I165779595,The University of Melbourne
1398,FT120100587,Swinburne University of Technology,I57093077,Swinburne University of Technology
1399,FT120100862,The University of Western Australia,I177877127,The University of Western Australia
1400,FT120100932,Australian Catholic University,I86695891,Australian Catholic University
1401,FT120100307,The University of Melbourne,I165779595,The University of Melbourne
1402,FT120100545,The University of Melbourne,I165779595,The University of Melbourne
1403,FT120100876,RMIT University,I82951845,RMIT University
1404,FT120100409,The University of Melbourne,I165779595,The University of Melbourne
1405,FT120100060,The University of Newcastle,I78757542,(manual)
1406,FT120100110,The University of Melbourne,I165779595,The University of Melbourne
1407,FT120100226,The University of Sydney,I129604602,The University of Sydney
1408,FT120100546,The University of Queensland,I165143802,The University of Queensland
1409,FT120100742,The Australian National University,I118347636,(manual)
1410,FT120100658,The University of Melbourne,I165779595,The University of Melbourne
1411,FT120100036,The University of Western Australia,I177877127,The University of Western Australia
1412,FT120100825,The University of Sydney,I129604602,The University of Sydney
1413,FT120100449,University of Technology Sydney,I114017466,University of Technology Sydney
1414,FT120100766,The Australian National University,I118347636,(manual)
1415,FT120100883,The University of Sydney,I129604602,The University of Sydney
1416,FT120100720,The University of Queensland,I165143802,The University of Queensland
1417,FT120100453,Queensland Institute of Medical Research,I217937681,QIMR Berghofer Medical Research Institute
1418,FT120100635,Queensland University of Technology,I160993911,Queensland University of Technology
1419,FT120100397,Macquarie University,I99043593,Macquarie University
1420,FT120100366,Griffith University,I11701301,Griffith University
1421,FT120100399,La Trobe University,I196829312,La Trobe University
1422,FT120100045,Monash University,I56590836,Monash University
1423,FT120100277,The University of Queensland,I165143802,The University of Queensland
1424,FT120100416,Monash University,I56590836,Monash University
1425,FT120100432,University of Wollongong,I204824540,University of Wollongong
1426,FT120100170,The University of Queensland,I165143802,The University of Queensland
1427,FT120100102,Macquarie University,I99043593,Macquarie University
1428,FT120100020,Macquarie University,I99043593,Macquarie University
1429,FT120100452,Macquarie University,I99043593,Macquarie University
1430,FT120100509,RMIT University,I82951845,RMIT University
1431,FT120100208,The University of Melbourne,I165779595,The University of Melbourne
1432,FT120100642,The University of Queensland,I165143802,The University of Queensland
1433,FT120100313,The University of Newcastle,I78757542,(manual)
1434,FT120100630,The University of Sydney,I129604602,The University of Sydney
1435,FT120100183,The University of Adelaide,I5681781,The University of Adelaide
1436,FT120100674,Queensland University of Technology,I160993911,Queensland University of Technology
1437,FT120100666,La Trobe University,I196829312,La Trobe University
1438,FT120100421,The University of Queensland,I165143802,The University of Queensland
1439,FT120100030,The Florey Institute of Neuroscience and Mental Health,I242743682,(manual)
1440,FT120100716,The Australian National University,I118347636,(manual)
1441,FT120100291,The Australian National University,I118347636,(manual)
1442,FT120100253,MURDOCH CHILDREN'S RESEARCH INSTITUTE,I4210150290,Murdoch Children's Research Institute
1443,FT120100943,The University of Sydney,I129604602,The University of Sydney
1444,FT120100039,The University of Melbourne,I165779595,The University of Melbourne
1445,FT120100004,The University of New South Wales,I31746571,(manual)
1446,FT120100777,Western Sydney University,I63525965,Western Sydney University
1447,FT120100931,Macquarie University,I99043593,Macquarie University
1448,FT120100384,Southern Cross University,I66809481,Southern Cross University
1449,FT120100178,Curtin University,I205640436,Curtin University
1450,FT120100069,The University of Sydney,I129604602,The University of Sydney
1451,FT120100289,The Australian National University,I118347636,(manual)
1452,FT120100660,The University of Western Australia,I177877127,The University of Western Australia
1453,FT120100486,La Trobe University,I196829312,La Trobe University
1454,FT120100265,The University of Sydney,I129604602,The University of Sydney
1455,FT120100419,Griffith University,I11701301,Griffith University
1456,FT120100346,RMIT University,I82951845,RMIT University
1457,FT120100830,Macquarie University,I99043593,Macquarie University
1458,FT120100216,The University of New South Wales,I31746571,(manual)
1459,FT120100533,The Australian National University,I118347636,(manual)
1460,FT120100193,The University of Queensland,I165143802,The University of Queensland
1461,FT120100707,The University of New South Wales,I31746571,(manual)
1462,FT120100893,Monash University,I56590836,Monash University
1463,FT120100127,University of Wollongong,I204824540,University of Wollongong
1464,FT120100466,The University of Western Australia,I177877127,The University of Western Australia
1465,FT120100027,The University of Adelaide,I5681781,The University of Adelaide
1466,FT120100010,The University of Sydney,I129604602,The University of Sydney
1467,FT120100244,The University of Newcastle,I78757542,(manual)
1468,FT120100034,Swinburne University of Technology,I57093077,Swinburne University of Technology
1469,FT120100145,The Walter and Eliza Hall Institute of Medical Research,I196021976,(manual)
1470,FT120100389,Macfarlane Burnet Institute for Medical Research and Public Health Ltd.,I145902186,(manual)
1471,FT120100718,The University of Queensland,I165143802,The University of Queensland
1472,FT120100300,Monash University,I56590836,Monash University
1473,FT120100501,The University of New South Wales,I31746571,(manual)
1474,FT120100604,Curtin University,I205640436,Curtin University
1475,FT120100816,The University of Sydney,I129604602,The University of Sydney
1476,FT120100202,Queensland University of Technology,I160993911,Queensland University of Technology
1477,FT120100032,Deakin University,I149704539,Deakin University
1478,FT120100976,Griffith University,I11701301,Griffith University
1479,FT120100770,The University of New England,I90745801,University of New England
1480,FT120100200,The University of Sydney,I129604602,The University of Sydney
1481,FT120100371,The University of New South Wales,I31746571,(manual)
1482,FT120100096,The University of New South Wales,I31746571,(manual)
1483,FT120100241,The Australian National University,I118347636,(manual)
1484,FT120100323,The University of New South Wales,I31746571,(manual)
1485,FT120100410,Monash University,I56590836,Monash University
1486,FT120100697,Monash University,I56590836,Monash University
1487,FT120100462,Macquarie University,I99043593,Macquarie University
1488,FT120100753,The Australian National University,I118347636,(manual)
1489,FT120100779,Monash University,I56590836,Monash University
1490,FT120100033,The University of Queensland,I165143802,The University of Queensland
1491,FT120100605,Commonwealth Scientific and Industrial Research Organisation,I1292875679,Commonwealth Scientific and Industrial Research Organisation
1492,FT120100274,The University of New South Wales,I31746571,(manual)
1493,FT120100056,The Walter and Eliza Hall Institute of Medical Research,I196021976,(manual)
1494,FT120100799,University of South Australia,I170239107,University of South Australia
1495,FT120100351,The University of Adelaide,I5681781,The University of Adelaide
1496,FT120100947,The University of Sydney,I129604602,The University of Sydney
1497,FT120100471,University of Tasmania,I129801699,University of Tasmania
1498,FT120100851,The Walter and Eliza Hall Institute of Medical Research,I196021976,(manual)
1499,FT120100917,Mater Research Institute,I4210092543,(manual)
1500,FT120100704,University of Technology Sydney,I114017466,University of Technology Sydney
1501,FT120100969,The University of Adelaide,I5681781,The University of Adelaide
1502,FT120100150,Flinders University,I169541294,Flinders University
1503,FT120100026,Monash University,I56590836,Monash University
1504,FT120100095,The University of Sydney,I129604602,The University of Sydney
1505,FT120100475,Queensland Institute of Medical Research,I217937681,QIMR Berghofer Medical Research Institute
1506,FT120100812,The University of Queensland,I165143802,The University of Queensland
1507,FT120100473,RMIT University,I82951845,RMIT University
1508,FT120100924,Curtin University,I205640436,Curtin University
1509,FT120100463,The University of Adelaide,I5681781,The University of Adelaide
1510,FT120100926,Monash University,I56590836,Monash University
1511,FT120100780,Queensland University of Technology,I160993911,Queensland University of Technology
1512,FT120100564,The University of Melbourne,I165779595,The University of Melbourne
1513,FT120100842,The Australian National University,I118347636,(manual)
1514,FT120100284,Flinders University,I169541294,Flinders University
1515,FT120100778,The University of Sydney,I129604602,The University of Sydney
1516,FT120100251,The University of Queensland,I165143802,The University of Queensland
1517,FT120100953,The Florey Institute of Neuroscience and Mental Health,I242743682,(manual)
1518,FT120100227,The Australian National University,I118347636,(manual)
1519,FT120100097,Victor Chang Cardiac Research Institute,I19514445,Victor Chang Cardiac Research Institute
1520,FT120100609,The University of Queensland,I165143802,The University of Queensland
1521,FT120100391,The University of Queensland,I165143802,The University of Queensland
1522,FT120100309,The University of Sydney,I129604602,The University of Sydney
1523,FT120100581,The Florey Institute of Neuroscience and Mental Health,I242743682,(manual)
1524,FT120100656,James Cook University,I86467917,James Cook University
1525,FT120100588,The University of Newcastle,I78757542,(manual)
1526,FT120100608,The University of Queensland,I165143802,The University of Queensland
1527,FT120100013,The University of Western Australia,I177877127,The University of Western Australia
1528,FT120100445,Griffith University,I11701301,Griffith University
1529,FT120100760,The Australian National University,I118347636,(manual)
1530,FT120100942,Baker IDI Heart and Diabetes Institute,I142471025,Baker Heart and Diabetes Institute
1531,FT120100120,The University of Sydney,I129604602,The University of Sydney
1532,FT120100196,The University of Queensland,I165143802,The University of Queensland
1533,FT120100294,Macquarie University,I99043593,Macquarie University
1534,FT120100579,Curtin University,I205640436,Curtin University
1535,FT120100086,The University of Adelaide,I5681781,The University of Adelaide
1536,FT120100694,The University of Queensland,I165143802,The University of Queensland
1537,FT120100757,The Australian National University,I118347636,(manual)
1538,FT120100198,James Cook University,I86467917,James Cook University
1539,FT120100510,Flinders University,I169541294,Flinders University
1540,FT120100746,Queensland University of Technology,I160993911,Queensland University of Technology
1541,FT120100536,The University of Sydney,I129604602,The University of Sydney
1542,FT120100913,Griffith University,I11701301,Griffith University
1543,FT120100215,Curtin University,I205640436,Curtin University
1544,FT120100168,The University of New South Wales,I31746571,(manual)
1545,FT120100363,Monash University,I56590836,Monash University
1546,FT120100480,The Australian Institute of Marine Science,I1328540965,(manual)
1547,FT120100153,The University of Newcastle,I78757542,(manual)
1548,FT120100093,University of Wollongong,I204824540,University of Wollongong
1549,FT120100612,The University of New South Wales,I31746571,(manual)
1550,FT120100164,The Walter and Eliza Hall Institute of Medical Research,I196021976,(manual)
1551,FT120100498,The Australian National University,I118347636,(manual)
1552,FT120100595,Commonwealth Scientific and Industrial Research Organisation,I1292875679,Commonwealth Scientific and Industrial Research Organisation
1553,FT120100485,Griffith University,I11701301,Griffith University
1554,FT120100008,Commonwealth Scientific and Industrial Research Organisation,I1292875679,Commonwealth Scientific and Industrial Research Organisation
1555,FT120100880,Garvan Institute of Medical Research,I136750679,Garvan Institute of Medical Research
1556,FT120100583,Bond University,I120125038,Bond University
1557,FT120100459,Hudson Institute of Medical Research,I2802600346,Hudson Institute of Medical Research
1558,FT120100101,The University of New South Wales,I31746571,(manual)
1559,FT120100487,The University of Sydney,I129604602,The University of Sydney
1560,FT120100269,The University of New South Wales,I31746571,(manual)
1561,FT120100053,The University of New South Wales,I31746571,(manual)
1562,FT120100745,The University of Sydney,I129604602,The University of Sydney
1563,FT120100132,University of South Australia,I170239107,University of South Australia
1564,FT120100682,The University of Sydney,I129604602,The University of Sydney
1565,FT120100559,University of Tasmania,I129801699,University of Tasmania
1566,FT120100623,University of Tasmania,I129801699,University of Tasmania
1567,FT120100228,The University of New South Wales,I31746571,(manual)
1568,FT120100402,University of Tasmania,I129801699,University of Tasmania
1569,FT120100229,The University of Queensland,I165143802,The University of Queensland
1570,FT120100723,Monash University,I56590836,Monash University
1571,FT120100576,Garvan Institute of Medical Research,I136750679,Garvan Institute of Medical Research
1572,FT120100355,The University of Sydney,I129604602,The University of Sydney
1573,FT120100813,The University of Queensland,I165143802,The University of Queensland
1574,FT120100009,The University of Melbourne,I165779595,The University of Melbourne
1575,FT120100217,Macquarie University,I99043593,Macquarie University
1576,FT120100210,The University of Newcastle,I78757542,(manual)
1577,FT120100315,The University of Sydney,I129604602,The University of Sydney
1578,FT120100242,Charles Sturt University,I153230381,Charles Sturt University
1579,FT120100821,The University of Adelaide,I5681781,The University of Adelaide
1580,FT120100130,The University of Melbourne,I165779595,The University of Melbourne
1581,FT120100250,The University of New South Wales,I31746571,(manual)
1582,FT120100759,University of Tasmania,I129801699,University of Tasmania
1583,FT120100114,The University of New South Wales,I31746571,(manual)
1584,FT120100440,Macquarie University,I99043593,Macquarie University
1585,FT120100204,The Australian National University,I118347636,(manual)
1586,FT120100057,Monash University,I56590836,Monash University
1587,FT120100357,The Australian National University,I118347636,(manual)
1588,FT120100282,The University of Sydney,I129604602,The University of Sydney
1589,FT120100299,The Australian National University,I118347636,(manual)
1590,FT120100737,The University of Sydney,I129604602,The University of Sydney
1591,FT120100619,Monash University,I56590836,Monash University
1592,FT120100073,The University of Western Australia,I177877127,The University of Western Australia
1593,FT120100464,The University of Sydney,I129604602,The University of Sydney
1594,FT120100715,The University of Melbourne,I165779595,The University of Melbourne
1595,FT120100388,University of Wollongong,I204824540,University of Wollongong
1596,FT120100025,The University of New South Wales,I31746571,(manual)
1597,FT120100340,The University of Adelaide,I5681781,The University of Adelaide
1598,FT120100632,The University of Queensland,I165143802,The University of Queensland
1599,FT120100891,Western Sydney University,I63525965,Western Sydney University
1600,FT120100135,Deakin University,I149704539,Deakin University
