rid,aus_name,authorid,sci_name,match_type
1711,Jason Evans,A5014278290,Jason Evans,exact
216,Jin Zhang,A5080940745,Jin Zhang,exact
1819,Tomasz Kowalski,A5073729312,Tomasz Kowalski,exact
1334,Paul Jackson,A5056709218,Paul Jackson,exact
988,Nathan Lo,A5011378498,Nathan Lo,exact
382,Phillip Baker,A5013624025,Phillip Baker,exact
631,Tanya Jakimow,A5016204996,Tanya Jakimow,exact
1679,Lan Fu,A5054231666,Lan Fu,exact
1154,Bo Li,A5114860387,Bo Li,exact
240,Yang Liu,A5100358862,Yang Liu,exact
621,Yang Song,A5102753676,Yang Song,exact
375,Jason Thompson,A5035223019,Jason Thompson,exact
782,Danyang Wang,A5100632500,Danyang Wang,exact
2000,Jian Li,A5100402564,Jian Li,exact
693,Jun Li,A5100361854,Jun Li,exact
123,Jun Li,A5100361854,Jun Li,exact
972,Kai He,A5079895731,Kai He,exact
1436,Hongxia Wang,A5100373290,Hongxia Wang,exact
359,Annan Zhou,A5112965575,Annan Zhou,exact
1936,Stephen Turner,A5115575327,Stephen Turner,exact
290,Jonathan Tyler,A5062675229,Jonathan Tyler,exact
103,Jun Zhang,A5098045738,Jun ZHANG,exact
1593,Min Chen,A5005898029,Min Chen,exact
1768,Michael Smith,A5106851174,Michael Smith,exact
749,Qiang Fu,A5080695329,Qiang Fu,exact
1534,Katy Evans,A5102473419,Katy Evans,exact
189,Chen Li,A5113010256,Chen Li,exact
1903,Stephen Williams,A5038268822,Stephen Williams,exact
1385,Andrew Mitchell,A5001397966,Andrew Mitchell,exact
1829,Graham Hughes,A5097759772,Graham Hughes,exact
419,Li Wei,A5100554917,Li Wei,exact
1472,David Turner,A5104448581,David Turner,exact
1970,Michael Brown,A5013705693,Michael Brown,exact
150,Christopher Baker,A5073505333,CHRISTOPHER BAKER,exact
2157,Peter Anderson,A5038202180,Peter Anderson,exact
476,Magdalena Zych,A5006173763,Magdalena Zych,exact
1484,Tao Liu,A5026260342,Tao Liu,exact
1167,Robert Lanfear,A5037983874,Robert Lanfear,exact
1753,Dan Li,A5100380688,Dan Li,exact
1758,Wayne Davies,A5061785848,Wayne Davies,exact
831,Ying Zhang,A5100386187,Ying Zhang,exact
1154,Bo Li,A5100374404,Bo Li,exact
1154,Bo Li,A5080740834,Bo Li,exact
103,Jun Zhang,A5100433193,Jun Zhang,exact
1601,Rui Zhang,A5100422079,Rui Zhang,exact
1245,Shinichi Nakagawa,A5102029323,Shinichi Nakagawa,exact
1154,Bo Li,A5100374539,Bo Li,exact
2105,Michael Bunce,A5085536018,Michael Bunce,exact
1858,Evan Moore,A5082834259,Evan Moore,exact
481,Yuling Wang,A5100726271,Yuling Wang,exact
800,Hao Liu,A5073863651,Hao Liu,exact
800,Hao Liu,A5042387350,Hao Liu,exact
573,Dan Liu,A5105990799,Dan Liu,exact
2204,Jie Zhang,A5100436604,Jie Zhang,exact
103,Jun Zhang,A5100701821,Jun Zhang,exact
11,David Byrne,A5099327893,David Byrne,exact
1048,Elena Marchetti,A5045036487,Elena Marchetti,exact
2000,Jian Li,A5101872243,Jian Li,exact
1008,Mark Waters,A5109368057,Mark Waters,exact
1601,Rui Zhang,A5100421949,Rui Zhang,exact
1154,Bo Li,A5103110347,Bo Li,exact
831,Ying Zhang,A5100386174,Ying Zhang,exact
1711,Jason Evans,A5054992316,Jason Evans,exact
737,Matthew Hall,A5001675177,Matthew Hall,exact
2129,Ying Tan,A5078570390,Ying Tan,exact
560,Frank Neumann,A5112671226,Frank Neumann,exact
369,Jun Huang,A5102288334,JUN HUANG,exact
240,Yang Liu,A5100355734,Yang Liu,exact
1853,Craig Smith,A5068685684,Craig Smith,exact
103,Jun Zhang,A5091936859,Jun Zhang,exact
218,Ling Chen,A5092262479,Ling Chen,exact
2013,Jeremy Austin,A5069735418,Jeremy Austin,exact
831,Ying Zhang,A5101707803,Ying Zhang,exact
329,Karen Charlton,A5035873894,Karen Charlton,exact
240,Yang Liu,A5100355713,Yang Liu,exact
1924,Yun Liu,A5109276210,Yun Liu,exact
1633,Lachlan Coin,A5056039026,Lachlan Coin,exact
240,Yang Liu,A5101461108,Yang Liu,exact
240,Yang Liu,A5100355913,Yang Liu,exact
481,Yuling Wang,A5100726265,Yuling Wang,exact
573,Dan Liu,A5101983108,Dan Liu,exact
189,Chen Li,A5033736283,Chen Li,exact
216,Jin Zhang,A5100405901,Jin Zhang,exact
831,Ying Zhang,A5101696881,Ying Zhang,exact
921,Yuan Chen,A5102883549,Yuan Chen,exact
218,Ling Chen,A5100411100,Ling Chen,exact
419,Li Wei,A5039011083,Li Wei,exact
2204,Jie Zhang,A5100436849,Jie Zhang,exact
1075,Joanne Evans,A5109420241,Joanne Evans,exact
1982,Yuan Feng,A5021115929,Yuan Feng,exact
595,Matthew McKay,A5112421456,Matthew McKay,exact
857,Andrew Marshall,A5109353741,Andrew Marshall,exact
1946,Alison Bashford,A5102237441,Alison Bashford,exact
1029,Hui Feng,A5060964756,Hui Feng,exact
693,Jun Li,A5100362036,Jun Li,exact
1463,Julia Martinez,A5082955918,Julia Martinez,exact
123,Jun Li,A5100362036,Jun Li,exact
231,Yi Liu,A5100695135,Yi Liu,exact
1698,Matt King,A5047281188,Matt King,exact
1154,Bo Li,A5100688319,Bo Li,exact
136,Min Xu,A5100615314,Min Xu,exact
240,Yang Liu,A5055446932,Yang Liu,exact
1601,Rui Zhang,A5100422155,Rui Zhang,exact
240,Yang Liu,A5105340558,Yang Liu,exact
1154,Bo Li,A5094308635,Bo Li,exact
1601,Rui Zhang,A5109516345,Rui Zhang,exact
1970,Michael Brown,A5083457883,Michael Brown,exact
831,Ying Zhang,A5100386280,Ying Zhang,exact
1708,Haibo Yu,A5102927663,Haibo Yu,exact
887,Alison Lennon,A5109442233,Alison Lennon,exact
1200,Robert Sinnerbrink,A5016907982,Robert Sinnerbrink,exact
693,Jun Li,A5105419289,Jun Li,exact
123,Jun Li,A5105419289,Jun Li,exact
419,Li Wei,A5104254288,Li Wei,exact
507,Yao Zheng,A5100311235,Yao Zheng,exact
728,Jian Yang,A5113261243,Jian Yang,exact
1892,Christopher Wright,A5105867925,Christopher Wright,exact
831,Ying Zhang,A5100386225,Ying Zhang,exact
189,Chen Li,A5091926309,Chen Li,exact
216,Jin Zhang,A5103431192,Jin Zhang,exact
1924,Yun Liu,A5100321982,Yun Liu,exact
1195,Michael Shields,A5109326225,Michael Shields,exact
435,Wenjie Zhang,A5106974272,Wenjie Zhang,exact
728,Jian Yang,A5084073649,Jian-yang,exact
1386,Xiaodong Huang,A5007380223,Xiaodong Huang,exact
1984,James Murphy,A5072879808,James Murphy,exact
1924,Yun Liu,A5078837275,Yun Liu,exact
492,Zhi Li,A5105287809,Zhi Li,exact
231,Yi Liu,A5095026047,yi liu,exact
492,Zhi Li,A5100382349,Zhi Li,exact
1496,Qing Li,A5100404110,Qing Li,exact
14,Jia Wu,A5103223591,Jia Wu,exact
369,Jun Huang,A5073657365,Jun Huang,exact
29,Ruirui Qiao,A5109100987,RuiRui Qiao,exact
231,Yi Liu,A5100330453,Yi Liu,exact
240,Yang Liu,A5100588370,Yang Liu,exact
1162,Yanbo Wang,A5023986162,Yanbo Wang,exact
579,Christopher Watkin,A5099833318,Christopher Watkin,exact
369,Jun Huang,A5109376220,Jun Huang,exact
369,Jun Huang,A5004717493,Jun Huang,exact
497,Sarah Foster,A5045437408,Sarah Foster,exact
693,Jun Li,A5101866151,Jun Li,exact
123,Jun Li,A5101866151,Jun Li,exact
2075,Zhong Tao,A5054195120,Zhong Tao,exact
442,CHI CHENG,A5054089262,Chi Cheng,exact
800,Hao Liu,A5100641492,Hao Liu,exact
1636,Sarah Spencer,A5024934879,Sarah Spencer,exact
1289,Wen Lei,A5100511707,Wen Lei,exact
102,Xu Huang,A5100944017,Xu Huang,exact
1296,Yingjie Yang,A5100595638,Yingjie Yang,exact
231,Yi Liu,A5109661800,Yi Liu,exact
800,Hao Liu,A5101827958,Hao Liu,exact
231,Yi Liu,A5100330624,Yi Liu,exact
2003,Charles Warren,A5106839431,Charles Warren,exact
831,Ying Zhang,A5011013072,Ying Zhang,exact
949,Yit Heng Chooi,A5098697974,Yit-Heng Chooi,exact
573,Dan Liu,A5051142846,Dan Liu,exact
831,Ying Zhang,A5103108717,Ying Zhang,exact
240,Yang Liu,A5100356127,Yang Liu,exact
573,Dan Liu,A5008165293,Dan Liu,exact
231,Yi Liu,A5100330571,Yi Liu,exact
1594,Patrick Baker,A5099665916,Patrick Baker,exact
786,Yi Du,A5025952366,Yi Du,exact
87,Gang Li,A5082767274,Gang-li,exact
693,Jun Li,A5100415785,Jun Li,exact
123,Jun Li,A5100415785,Jun Li,exact
1600,Tong Lin,A5103120677,Tong Lin,exact
369,Jun Huang,A5101535598,Jun Huang,exact
492,Zhi Li,A5100576319,Zhi Li,exact
561,Sarah Phillips,A5044844615,Sarah Phillips,exact
87,Gang Li,A5084963271,Gang Li,exact
974,Koji Tanaka,A5012614910,Koji Tanaka,exact
831,Ying Zhang,A5101878354,Ying Zhang,exact
800,Hao Liu,A5115059422,Hao Liu,exact
1446,Caroline Jones,A5101689155,Caroline Jones,exact
1530,Tom Karagiannis,A5113457948,Tom Karagiannis,exact
435,Wenjie Zhang,A5101678900,Wenjie Zhang,exact
1545,Alexander Heger,A5106492373,Alexander Heger,exact
278,Andrew Phillips,A5111432722,Andrew Phillips,exact
1753,Dan Li,A5100380769,Dan Li,exact
190,Andrew Phillips,A5111432722,Andrew Phillips,exact
534,Bin Luo,A5037431446,Bin Luo,exact
231,Yi Liu,A5098358805,Yi Liu,exact
240,Yang Liu,A5035519106,Yang Liu,exact
497,Sarah Foster,A5075347565,Sarah Foster,exact
103,Jun Zhang,A5091974985,Jun Zhang,exact
2087,Ming-Bo Wang,A5055855869,Ming‐Bo Wang,exact
831,Ying Zhang,A5100677973,Ying Zhang,exact
14,Jia Wu,A5010243089,Jia Wu,exact
758,Tatsuya Amano,A5006772243,Tatsuya Amano,exact
1657,Ross Thompson,A5053972645,Ross Thompson,exact
102,Xu Huang,A5101166313,Xu Huang,exact
234,JIA WANG,A5111225078,Jia Wang,exact
800,Hao Liu,A5100618387,Hao Liu,exact
2202,S. O. Reza Moheimani,A5061619957,S. O. Reza Moheimani,exact
831,Ying Zhang,A5101723568,Ying Zhang,exact
589,Daniel Huber,A5031892923,Dániel Huber,exact
1496,Qing Li,A5100404048,Qing Li,exact
870,Scott Johnson,A5023346504,Scott Johnson,exact
103,Jun Zhang,A5091949361,Jun Zhang,exact
1386,Xiaodong Huang,A5101632125,Xiaodong Huang,exact
1601,Rui Zhang,A5100422078,Rui Zhang,exact
831,Ying Zhang,A5044234764,Ying Zhang,exact
1753,Dan Li,A5100380697,Dan Li,exact
1263,Bim Graham,A5019095041,Bim Graham,exact
566,Nicola Henry,A5060066744,Nicola Henry,exact
240,Yang Liu,A5100707094,Yang Liu,exact
621,Yang Song,A5103047221,Yang Song,exact
1083,Ian McCulloch,A5028384019,Ian McCulloch,exact
1479,John Paterson,A5072234602,John Paterson,exact
972,Kai He,A5047383261,Kai He,exact
136,Min Xu,A5077618257,Min Xu,exact
492,Zhi Li,A5100637569,Zhi Li,exact
1829,Graham Hughes,A5088123296,Graham HUGHES,exact
240,Yang Liu,A5101864772,Yang Liu,exact
268,Daniel Tubbenhauer,A5115539526,Daniel Tubbenhauer,exact
2204,Jie Zhang,A5025331028,JIE ZHANG,exact
573,Dan Liu,A5100695711,Dan Liu,exact
1924,Yun Liu,A5103805411,Yun Liu,exact
366,Chris Clark,A5090755632,Chris Clark,exact
1982,Yuan Feng,A5061624427,Yuan Feng,exact
831,Ying Zhang,A5100652122,Ying Zhang,exact
1593,Min Chen,A5091333934,Min Chen,exact
1484,Tao Liu,A5101904126,Tao Liu,exact
1495,Derek Abbott,A5091173801,Derek Abbott,exact
1924,Yun Liu,A5027790699,Yun Liu,exact
541,Ke Meng,A5004390593,Ke Meng,exact
2187,Jin Zou,A5110583726,Jin Zou,exact
693,Jun Li,A5022640177,JUN LI,exact
693,Jun Li,A5100674765,Jun Li,exact
123,Jun Li,A5022640177,JUN LI,exact
123,Jun Li,A5100674765,Jun Li,exact
1467,Scott Brown,A5097526737,Scott Brown,exact
2000,Jian Li,A5100402630,Jian Li,exact
324,Zhe Liu,A5113428431,Zhe Liu,exact
1636,Sarah Spencer,A5036026482,Sarah Spencer,exact
461,Gurutzeta Guillera-Arroita,A5069640986,Gurutzeta Guillera‐Arroita,exact
240,Yang Liu,A5102214283,Yang Liu,exact
1387,Sue Jackson,A5039399425,Sue Jackson,exact
2000,Jian Li,A5013445477,Jian Li,exact
1283,Yasmine Musharbash,A5090629083,Yasmine Musharbash,exact
248,Min Hong,A5078825631,Min Hong,exact
87,Gang Li,A5100438616,Gang Li,exact
1953,Ashish Sharma,A5101845281,Ashish Sharma,exact
95,Lan Nguyen,A5068698577,Lan Nguyen,exact
189,Chen Li,A5092224178,Chen Li,exact
1485,Alison Ross,A5033440192,Alison Ross,exact
534,Bin Luo,A5027443483,Bin Luo,exact
214,Wenhua Zhao,A5102839113,Wenhua Zhao,exact
491,Paul Evans,A5078043598,Paul Evans,exact
240,Yang Liu,A5009213773,Yang Liu,exact
2129,Ying Tan,A5113381415,Ying Tan,exact
728,Jian Yang,A5105470257,Jian Yang,exact
800,Hao Liu,A5004734785,Hao Liu,exact
1241,Peter Butterworth,A5009838261,Peter Butterworth,exact
218,Ling Chen,A5100411119,Ling Chen,exact
234,JIA WANG,A5100404622,Jia Wang,exact
534,Bin Luo,A5104225555,Bin Luo,exact
1953,Ashish Sharma,A5065312744,Ashish Sharma,exact
240,Yang Liu,A5101069784,Yang Liu,exact
915,Emma Kowal,A5104998458,Emma Kowal,exact
1614,James Bailey,A5021189386,James Bailey,exact
2049,Hong-Yuan Liu,A5107942136,Hong-Yuan Liu,exact
1154,Bo Li,A5100343694,Bo Li,exact
886,Michael McDonald,A5091215294,Michael McDonald,exact
270,Julie Brown,A5094156162,Julie Brown,exact
749,Qiang Fu,A5100638634,Qiang Fu,exact
12,Samuel Baron,A5104840997,Samuel Baron,exact
189,Chen Li,A5092238539,Chen Li,exact
1976,Christopher Perry,A5033084025,Christopher Perry,exact
103,Jun Zhang,A5092337922,Jun Zhang,exact
1753,Dan Li,A5072053661,Dan Li,exact
87,Gang Li,A5042567139,Gang Li,exact
1496,Qing Li,A5018039309,Qing Li,exact
481,Yuling Wang,A5100726267,Yuling Wang,exact
231,Yi Liu,A5113250092,Yi Liu,exact
1601,Rui Zhang,A5100421971,Rui Zhang,exact
419,Li Wei,A5100735483,Li Wei,exact
532,Qilin Wang,A5076037151,Qilin Wang,exact
513,Kathryn Allen,A5109488380,Kathryn Allen,exact
159,Craig Anderson,A5099192023,Craig Anderson,exact
1601,Rui Zhang,A5101551923,Rui Zhang,exact
2204,Jie Zhang,A5100894427,Jie Zhang,exact
1368,Xiaolin Wang,A5100395139,Xiaolin Wang,exact
87,Gang Li,A5002946815,Gang Li,exact
1601,Rui Zhang,A5013318092,Rui Zhang,exact
621,Yang Song,A5103118604,Yang Song,exact
89,Xin Cao,A5081368970,Xin Cao,exact
135,Andrew King,A5106172388,ANDREW KING,exact
2000,Jian Li,A5080409136,Jian Li,exact
737,Matthew Hall,A5109878728,Matthew Hall,exact
2000,Jian Li,A5050254307,Jian Li,exact
573,Dan Liu,A5114860011,Dan Liu,exact
1717,Robyn Langdon,A5024711241,Robyn Langdon,exact
1183,Wojciech Lipinski,A5061778377,Wojciech Lipiński,exact
822,Tim Winter,A5012017859,Tim Winter,exact
523,Peter Kim,A5100515482,Peter Kim,exact
728,Jian Yang,A5100343820,Jian Yang,exact
728,Jian Yang,A5101776067,Jian Yang,exact
240,Yang Liu,A5100355747,Yang Liu,exact
2162,Lian Zhang,A5100549279,Lian Zhang,exact
1982,Yuan Feng,A5100579922,Yuan Feng,exact
478,Sally Potter,A5047750767,Sally Potter,exact
448,Matthew Fitzpatrick,A5015189647,Matthew Fitzpatrick,exact
1496,Qing Li,A5115050305,Qing Li,exact
438,Amanda Johnson,A5048451872,Amanda Johnson,exact
800,Hao Liu,A5100458777,Hao Liu,exact
1924,Yun Liu,A5100321941,Yun Liu,exact
136,Min Xu,A5071463405,Min Xu,exact
492,Zhi Li,A5066280050,Zhi Li,exact
240,Yang Liu,A5100719118,Yang Liu,exact
412,Ryan Armstrong,A5022485608,Ryan Armstrong,exact
1563,Michael Samuel,A5053268903,Michael Samuel,exact
240,Yang Liu,A5114928366,Yang Liu,exact
1333,David Evans,A5109137832,David Evans,exact
2204,Jie Zhang,A5076288837,Jie Zhang,exact
1479,John Paterson,A5094039376,John Paterson,exact
2204,Jie Zhang,A5053634679,Jie Zhang,exact
492,Zhi Li,A5015905812,Zhi Li,exact
1545,Alexander Heger,A5108795342,Alexander Heger,exact
764,Ziqi Sun,A5111788854,Ziqi Sun,exact
2000,Jian Li,A5045433759,Jian Li,exact
14,Jia Wu,A5007475662,Jia Wu,exact
1049,Shujun Zhang,A5021151662,Shujun Zhang,exact
103,Jun Zhang,A5100433214,Jun Zhang,exact
1200,Robert Sinnerbrink,A5106435093,Robert Sinnerbrink,exact
2069,David Wilson,A5091882608,David Wilson,exact
1753,Dan Li,A5100683362,Dan Li,exact
103,Jun Zhang,A5100433250,Jun Zhang,exact
1289,Wen Lei,A5037990069,Wen Lei,exact
651,Ben White,A5095589688,Ben White,exact
1171,Anoma Pieris,A5094220882,Anoma Pieris,exact
1026,Zhou Zhang,A5070539466,Zhou Zhang,exact
1151,Hua Xia,A5102285635,Hua Xia,exact
2056,Sean Connell,A5021561923,Sean Connell,exact
23,Wenjie Tian,A5020812227,Wenjie Tian,exact
1976,Christopher Perry,A5103147703,Christopher Perry,exact
921,Yuan Chen,A5000010906,Yuan-chen,exact
240,Yang Liu,A5100355984,Yang Liu,exact
619,Guo Chen,A5100445746,Guo Chen,exact
75,Shekhar Chandra,A5091784780,Shekhar Chandra,exact
1601,Rui Zhang,A5000545252,Rui Zhang,exact
218,Ling Chen,A5056232894,Ling Chen,exact
363,Han Lin,A5069599551,Han Lin,exact
1026,Zhou Zhang,A5066684835,Zhou ZHANG,exact
234,JIA WANG,A5106418141,Jia Wang,exact
800,Hao Liu,A5101865622,Hao Liu,exact
103,Jun Zhang,A5024178493,Jun Zhang,exact
409,Christopher Hall,A5099396373,Christopher Hall,exact
1924,Yun Liu,A5034321389,Yun Liu,exact
1484,Tao Liu,A5113136234,Tao Liu,exact
693,Jun Li,A5101680768,Jun Li,exact
123,Jun Li,A5101680768,Jun Li,exact
492,Zhi Li,A5100382300,Zhi Li,exact
1276,Nigel Jones,A5109716926,Nigel Jones,exact
231,Yi Liu,A5083956868,Yi Liu,exact
103,Jun Zhang,A5100433269,Jun Zhang,exact
1484,Tao Liu,A5101885195,Tao Liu,exact
1496,Qing Li,A5100969120,Qing Li,exact
240,Yang Liu,A5100355767,Yang Liu,exact
1154,Bo Li,A5101474118,Bo Li,exact
749,Qiang Fu,A5101795403,Qiang Fu,exact
754,Suresh Mathivanan,A5066701356,Suresh Mathivanan,exact
573,Dan Liu,A5100326822,Dan Liu,exact
1193,Ute Roessner,A5062149146,Ute Roessner,exact
369,Jun Huang,A5102386258,Jun Huang,exact
2031,Alan Cooper,A5114006447,Alan Cooper,exact
226,Yuman Zhu,A5100958247,Yuman Zhu,exact
1496,Qing Li,A5104319603,Qing Li,exact
216,Jin Zhang,A5100406009,Jin Zhang,exact
749,Qiang Fu,A5103225666,Qiang Fu,exact
1982,Yuan Feng,A5101466024,Yuan Feng,exact
240,Yang Liu,A5100549726,Yang Liu,exact
1982,Yuan Feng,A5009726161,Yuan Feng,exact
1333,David Evans,A5100719775,David Evans,exact
1154,Bo Li,A5100743524,Bo Li,exact
1933,Andy Dong,A5092877506,Andy Dong,exact
369,Jun Huang,A5101483165,Jun Huang,exact
1594,Patrick Baker,A5061275183,Patrick Baker,exact
907,Ali Nazari,A5107867570,Ali Nazari,exact
128,Thomas Ford,A5030127209,Thomas Ford,exact
2204,Jie Zhang,A5114175961,Jie Zhang,exact
1154,Bo Li,A5051087292,Bo Li,exact
749,Qiang Fu,A5101751164,Qiang Fu,exact
1333,David Evans,A5100547290,David Evans,exact
88,Mat Langford,A5065181230,Mat Langford,exact
218,Ling Chen,A5100411093,Ling Chen,exact
298,Christian Schwab,A5109555948,Christian Schwab,exact
1924,Yun Liu,A5100321942,Yun Liu,exact
786,Yi Du,A5109996682,Yi Du,exact
231,Yi Liu,A5103692619,Yi Liu,exact
1034,Adam Deller,A5076935507,Adam Deller,exact
1586,Sergiy Shelyag,A5107569951,Sergiy Shelyag,exact
492,Zhi Li,A5078419825,Zhi Li,exact
450,Morten Andersen,A5101031651,Morten Andersen,exact
1601,Rui Zhang,A5100422027,Rui Zhang,exact
915,Emma Kowal,A5105063354,Emma Kowal,exact
838,Ian Hesketh,A5104450888,Ian Hesketh,exact
2031,Alan Cooper,A5092284307,Alan Cooper,exact
702,Michael Westaway,A5086622759,Michael Westaway,exact
14,Jia Wu,A5087647079,Jia-wu,exact
218,Ling Chen,A5036331133,Ling CHEN,exact
1313,Hui Hu,A5100422501,Hui Hu,exact
231,Yi Liu,A5100534416,Yi Liu,exact
599,Michael Wheeler,A5101818009,Michael Wheeler,exact
240,Yang Liu,A5101618018,Yang Liu,exact
1484,Tao Liu,A5076597358,Tao Liu,exact
921,Yuan Chen,A5108143024,yuan chen,exact
231,Yi Liu,A5109297231,Yi Liu,exact
845,Chuan Zhao,A5110111261,Chuan Zhao,exact
921,Yuan Chen,A5100400888,Yuan Chen,exact
831,Ying Zhang,A5090520015,Ying Zhang,exact
231,Yi Liu,A5093998886,Yi Liu,exact
324,Zhe Liu,A5100328500,Zhe Liu,exact
573,Dan Liu,A5100326871,Dan Liu,exact
2163,Jeremy Smith,A5094764248,Jeremy Smith,exact
1541,Sebastien Perrier,A5014057252,Sébastien Perrier,exact
800,Hao Liu,A5045432916,Hao Liu,exact
1484,Tao Liu,A5098558021,Tao Liu,exact
103,Jun Zhang,A5083513356,Jun Zhang,exact
1645,Jennifer Lewis,A5022888523,Jennifer Lewis,exact
435,Wenjie Zhang,A5101559282,Wenjie Zhang,exact
419,Li Wei,A5100552585,Li Wei,exact
15,Anne Thomas,A5109111401,Anne Thomas,exact
248,Min Hong,A5101823101,Min Hong,exact
1436,Hongxia Wang,A5100373291,Hongxia Wang,exact
1378,Sara Davies,A5102053118,Sara Davies,exact
1601,Rui Zhang,A5046164730,Rui Zhang,exact
1595,Mark McLelland,A5012385856,MARK MCLELLAND,exact
87,Gang Li,A5100438663,Gang Li,exact
103,Jun Zhang,A5115591442,Jun Zhang,exact
2204,Jie Zhang,A5100436657,Jie Zhang,exact
749,Qiang Fu,A5016427100,Qiang Fu,exact
240,Yang Liu,A5112034677,Yang Liu,exact
1016,Paul Zinn-Justin,A5006276965,Paul Zinn-Justin,exact
2119,Hongyuan Yang,A5081427642,Hongyuan Yang,exact
234,JIA WANG,A5045412633,Jia Wang,exact
1601,Rui Zhang,A5100656671,Rui Zhang,exact
1753,Dan Li,A5100380695,Dan Li,exact
369,Jun Huang,A5101646432,Jun Huang,exact
192,Liang Zheng,A5100306506,Liang Zheng,exact
921,Yuan Chen,A5100400875,Yuan Chen,exact
11,David Byrne,A5067519399,David Byrne,exact
2201,Richard Mildren,A5113169113,Richard Mildren,exact
728,Jian Yang,A5111085513,Jian Yang,exact
2157,Peter Anderson,A5072630189,Peter Anderson,exact
2204,Jie Zhang,A5107940792,Jie Zhang,exact
728,Jian Yang,A5100643476,Jian Yang,exact
2204,Jie Zhang,A5100662643,Jie Zhang,exact
102,Xu Huang,A5064825310,Xu Huang,exact
324,Zhe Liu,A5010077682,Zhe Liu,exact
71,Andrew Walker,A5035532133,Andrew Walker,exact
1601,Rui Zhang,A5031793048,Rui Zhang,exact
197,Xiaodan Huang,A5111701397,Xiaodan Huang,exact
939,Benjamin Phillips,A5069239866,Benjamin Phillips,exact
234,JIA WANG,A5102961056,Jia Wang,exact
1154,Bo Li,A5100374457,Bo Li,exact
419,Li Wei,A5100663666,Li Wei,exact
231,Yi Liu,A5062452773,Yi Liu,exact
103,Jun Zhang,A5101921541,Jun Zhang,exact
935,Simon Ho,A5111906776,Simon Ho,exact
103,Jun Zhang,A5100433184,Jun Zhang,exact
216,Jin Zhang,A5110921371,Jin Zhang,exact
152,Danny Wilson,A5103941723,Danny Wilson,exact
1905,Melinda Cooper,A5081203523,Melinda Cooper,exact
279,Chang Xu,A5102714482,Chang Xu,exact
2000,Jian Li,A5100402553,Jian Li,exact
1416,John Zhu,A5112321557,John Zhu,exact
375,Jason Thompson,A5108629163,Jason Thompson,exact
394,Alan Gamlen,A5103077595,Alan Gamlen,exact
435,Wenjie Zhang,A5112989252,Wenjie ZHANG,exact
1029,Hui Feng,A5020291597,Hui Feng,exact
111,Martijn Konings,A5053678026,Martijn Konings,exact
1698,Matt King,A5063838383,Matt King,exact
573,Dan Liu,A5100326884,Dan Liu,exact
975,Guillermo Gomez,A5110922368,Guillermo Gómez,exact
576,Lu Qin,A5018836484,Lu Qin,exact
7,Karen Hughes,A5113995987,Karen Hughes,exact
831,Ying Zhang,A5100386052,Ying Zhang,exact
621,Yang Song,A5065500180,Yang Song,exact
681,Susan Baker,A5101110460,Susan Baker,exact
240,Yang Liu,A5113091041,Yang Liu,exact
581,Adrian Russell,A5102296849,Adrian Russell,exact
831,Ying Zhang,A5115602326,Ying Zhang,exact
2212,Geoffrey Clark,A5105657849,Geoffrey Clark,exact
1753,Dan Li,A5043136747,Dan Li,exact
831,Ying Zhang,A5038224372,Ying Zhang,exact
1601,Rui Zhang,A5084235828,Rui Zhang,exact
720,Dong Xu,A5101007678,Dong Xu,exact
145,Hongyi Xu,A5081979411,Hongyi Xu,exact
230,Katie Barclay,A5086078154,Katie Barclay,exact
621,Yang Song,A5100575427,Yang Song,exact
1375,Daniel Price,A5071050600,Daniel Price,exact
1044,Peter Keller,A5054131944,Péter Keller,exact
693,Jun Li,A5038837720,Jun Li,exact
123,Jun Li,A5038837720,Jun Li,exact
107,Denis Fougerouse,A5035293723,Denis Fougerouse,exact
693,Jun Li,A5100362139,Jun Li,exact
123,Jun Li,A5100362139,Jun Li,exact
240,Yang Liu,A5100381105,Yang Liu,exact
1154,Bo Li,A5102004493,Bo Li,exact
1395,James Leach,A5030367267,James Leach,exact
621,Yang Song,A5101618649,Yang Song,exact
234,JIA WANG,A5115694796,Jia Wang,exact
1436,Hongxia Wang,A5104122474,Hongxia Wang,exact
